Date,dorimbridge,sillim3bridge,sindaebang,yangsnabridge,Geumcheon,Guanak,Namhyoen,Hyeonchoongwon,Gisangcheong,Yeongdeungpo,Yangcheon,Hangang,Acc_6h_Geumcheon,Acc_6h_Guanak,Acc_6h_Namhyoen,Acc_6h_Hyeonchoongwon,Acc_6h_Gisangcheong,Acc_6h_Yeongdeungpo,Acc_6h_Yangcheon,Acc_6h_Hangang,Avg_raninfall_710101,Avg_raninfall_710102,Avg_raninfall_710103,Avg_raninfall_710104,Avg_raninfall_710105,Avg_raninfall_710106,Avg_raninfall_710107,Avg_raninfall_710108,Avg_raninfall_710109,Avg_raninfall_710110,sillim3bridge_0.5h,sillim3bridge_1h,sillim3bridge_2h,sillim3bridge_3h,sillim3bridge_4h,sillim3bridge_5h,sillim3bridge_6h
2022-07-13 12:00,6.62,0.43,13.06,31.48,0,0.5,1.5,0.5,1,1,1,0.5,28,35,39,24.5,28.5,26.5,23,27,0.5,0.47,0.94,0.73,1,0.38,0.91,0.93,1,1,0.38,0.36,0.47,0.84,1.5,1.75,1.97
2022-07-13 12:10,6.64,0.4,13.06,31.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,28.5,35.5,39.5,25,29,27,23.5,27.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.37,0.37,0.49,0.84,1.61,1.67,2.16
2022-07-13 12:20,6.62,0.39,13.06,31.44,0.5,0,0.5,0.5,0,0,0.5,0.5,29,35.5,40,25.5,29,27,24,28,0,0.05,0,0,0,0.31,0.05,0.07,0.07,0.4,0.37,0.38,0.64,0.98,1.64,1.79,2.12
2022-07-13 12:30,6.57,0.38,13.06,31.43,1,1,1,0.5,1.5,0.5,0.5,0,30,36.5,41,26,30.5,27.5,24.5,28,1,1.03,1.44,1.23,1.5,1.19,1.42,1.23,0.5,0.5,0.36,0.39,0.82,1.13,1.7,1.89,2.11
2022-07-13 12:40,6.48,0.37,13.06,31.43,0.5,1,0.5,1,0.5,1,1,1.5,30.5,37.5,41.5,26.5,31,28.5,25.5,29,1,0.92,0.56,0.77,0.5,0.5,0.52,0.67,1,1,0.37,0.4,0.95,1.28,1.87,1.81,2.17
2022-07-13 12:50,6.38,0.37,13.06,31.42,0.5,0.5,1,1,0,0.5,0.5,0.5,30.5,37.5,42.5,27.5,31,28.5,26,29.5,0.5,0.47,0.06,0.27,0,0.31,0.06,0.1,0.5,0.5,0.38,0.44,0.9,1.45,1.84,1.75,2.23
2022-07-13 13:00,6.32,0.36,13.06,31.42,0.5,0.5,0.5,0.5,1,1,1,1,31,38,43,28,31.5,29.5,26.5,30.5,0.5,0.53,0.94,0.73,1,0.69,0.96,1,1,1,0.39,0.47,0.84,1.5,1.75,1.97,2.15
2022-07-13 13:10,6.25,0.37,13.06,31.43,1,1,1,0.5,0.5,0.5,0.5,0.5,32,39,43.5,28.5,32,30,27,31,1,0.97,0.56,0.77,0.5,0.81,0.54,0.5,0.5,0.5,0.4,0.49,0.84,1.61,1.67,2.16,2
2022-07-13 13:20,6.21,0.38,13.06,31.45,0.5,1,1,1,1,1,1,1,32.5,40,44.5,29.5,33,31,28,32,1,0.95,1,1,1,0.69,0.96,1,1,1,0.44,0.64,0.98,1.64,1.79,2.12,1.88
2022-07-13 13:30,6.19,0.39,13.06,31.46,1.5,1.5,1.5,0.5,1,1,1,0.5,34,41.5,46,30,34,32,29,32.5,1.5,1.47,1.06,1.27,1,1.31,1.04,0.93,1,1,0.47,0.82,1.13,1.7,1.89,2.11,1.77
2022-07-13 13:40,6.18,0.4,13.06,31.5,2,1.5,1.5,1.5,2,1,1,1.5,36,43,47.5,31.5,36,33,30,34,1.5,1.58,1.94,1.73,2,2,1.97,1.88,1,1,0.49,0.95,1.28,1.87,1.81,2.17,1.65
2022-07-13 13:50,6.18,0.44,13.06,31.55,1,1,2,1.5,0.5,1.5,1,1,37,44,49.5,33,36.5,34,31,35,1,0.97,0.56,0.77,0.5,0.81,0.57,0.62,1.43,1.1,0.64,0.9,1.45,1.84,1.75,2.23,1.55
2022-07-13 14:00,6.19,0.47,13.06,31.56,1.5,2,2,1,1,0.5,1.5,1,38.5,46,51.5,33.5,37.5,34.5,32,35.5,2,1.9,1.11,1.55,1,1.31,1.04,0.97,0.65,1.31,0.82,0.84,1.5,1.75,1.97,2.15,1.44
2022-07-13 14:10,6.22,0.49,13.09,31.58,5.5,5.5,3,1.5,5,5.5,6.5,3,44,51.5,54.5,35,42,40,38.5,38.5,5.5,5.47,5.06,5.27,5,5.31,5.07,4.74,5.65,6.31,0.95,0.84,1.61,1.67,2.16,2,1.35
2022-07-13 14:20,6.33,0.64,13.35,31.83,4.5,6,6,5,5.5,5,5,5,48.5,57,60.5,40,47.5,45,43.5,43.5,6,5.82,5.56,5.77,5.5,4.88,5.4,5.4,5,5,0.9,0.98,1.64,1.79,2.12,1.88,1.28
2022-07-13 14:30,6.53,0.82,13.51,31.87,2,3.5,4.5,4.5,3.5,4.5,4,4,50,60.5,64.5,44.5,51,49,47,47.5,3.5,3.34,3.5,3.5,3.5,2.57,3.4,3.62,4.43,4.1,0.84,1.13,1.7,1.89,2.11,1.77,1.22
2022-07-13 14:40,6.79,0.95,13.65,31.82,1,0.5,1.5,2,1,2,3,2.5,51,61,66,46.5,52,51,50,49.5,0.5,0.58,0.94,0.73,1,1,1.04,1.27,2.15,2.81,0.84,1.28,1.87,1.81,2.17,1.65,1.17
2022-07-13 14:50,6.99,0.9,13.71,31.78,1.5,2,2,2,2.5,3.5,3,3,52,62.5,68,48.5,54,54.5,53,52.5,2,1.97,2.44,2.23,2.5,1.88,2.44,2.62,3.43,3.1,0.98,1.45,1.84,1.75,2.23,1.55,1.12
2022-07-13 15:00,7.13,0.84,13.64,31.77,2,1.5,1,2,2,3,3,2.5,54,64,68.5,50,56,57,55.5,54.5,1.5,1.58,1.94,1.73,2,2,2.03,2.12,3,3,1.13,1.5,1.75,1.97,2.15,1.44,1.09
2022-07-13 15:10,7.26,0.84,13.65,31.85,4,4,3.5,4,5,4.5,5,5,58,68,72,54,60.5,61.5,60.5,59.5,4,4.05,4.89,4.45,5,4.38,4.9,4.97,4.57,4.9,1.28,1.61,1.67,2.16,2,1.35,1.05
2022-07-13 15:20,7.37,0.98,13.71,31.98,4,4,5.5,3.5,2.5,3,3.5,3.5,61.5,71.5,77.5,57.5,63,64,63.5,63,4,3.92,2.67,3.32,2.5,3.43,2.65,2.67,3.07,3.4,1.45,1.64,1.79,2.12,1.88,1.28,1.01
2022-07-13 15:30,7.49,1.13,13.89,32.07,5.5,6.5,6,4.5,6,6,6.5,6.5,67,78,83,61.5,69,70,70,69,6.5,6.37,6.06,6.27,6,5.69,5.96,6.07,6.07,6.4,1.5,1.7,1.89,2.11,1.77,1.22,0.97
2022-07-13 15:40,7.65,1.28,14.08,32.21,5,8.5,8,5,2.5,2,1,3.5,72,86.5,91,66.5,71.5,72,70.5,72.5,8.5,7.83,3.18,5.79,2.5,4.04,2.69,2.62,1.85,1.19,1.61,1.87,1.81,2.17,1.65,1.17,0.94
2022-07-13 15:50,7.79,1.45,14.19,32.18,5.5,3.5,3,0.5,2.5,0.5,1.5,0,76.5,89.5,93.5,67,73,72,71.5,72,3.5,3.66,2.61,3.05,2.5,4.35,2.7,2.04,0.65,1.31,1.64,1.84,1.75,2.23,1.55,1.12,0.92
2022-07-13 16:00,7.9,1.5,14.29,32.34,2.5,7,8,3.5,4,1,0.5,1.5,78,95.5,100.5,69.5,76.5,72,71.5,73,7,6.38,4.34,5.64,4,3.07,3.77,3.49,0.93,0.6,1.7,1.75,1.97,2.15,1.44,1.09,0.89
2022-07-13 16:10,7.99,1.61,14.25,32.29,1,1,0.5,0.5,0.5,0.5,1,0.5,78,95.5,100.5,69.5,75.5,71.5,70.5,72.5,1,0.97,0.56,0.77,0.5,0.81,0.55,0.5,0.57,0.9,1.87,1.67,2.16,2,1.35,1.05,0.86
2022-07-13 16:20,8.06,1.64,14.31,32.33,5.5,4.5,4.5,3.5,5.5,2,3,2,79,98.5,104,72,78,71.5,71,73,4.5,4.66,5.39,4.95,5.5,5.5,5.4,4.82,2.15,2.81,1.84,1.79,2.12,1.88,1.28,1.01,0.83
2022-07-13 16:30,8.12,1.7,14.41,32.41,5.5,7.5,9.5,7.5,6,4.5,4.5,5.5,80.5,101,109.5,76,80,69.5,70.5,73,7.5,7.21,6.17,6.82,6,5.69,5.91,5.85,4.5,4.5,1.75,1.89,2.11,1.77,1.22,0.97,0.8
2022-07-13 16:40,8.24,1.87,14.45,32.39,1,1.5,2.5,4,1,3.5,2,4.5,76,98,107.5,77,77,69,69,72.5,1.5,1.42,1.06,1.27,1,1,1.07,1.63,3.28,2.29,1.67,1.81,2.17,1.65,1.17,0.94,0.78
2022-07-13 16:50,8.38,1.84,14.46,32.33,1,0.5,1,1,1.5,1.5,1.5,2,73.5,90,98,74,74,66.5,69,69.5,0.5,0.6,1.39,0.95,1.5,1.19,1.46,1.57,1.5,1.5,1.79,1.75,2.23,1.55,1.12,0.92,0.76
2022-07-13 17:00,8.5,1.75,14.36,32.3,2.5,1.5,1,1.5,2.5,5.5,6.5,4,76,89,94.5,71,75.5,71.5,75.5,72.5,1.5,1.66,2.39,1.95,2.5,2.5,2.61,2.87,5.65,6.31,1.89,1.97,2.15,1.44,1.09,0.89,0.75
2022-07-13 17:10,8.56,1.67,14.37,32.36,11.5,8.5,6.5,3.5,5,2.5,2,4.5,87,97,99,73.5,80,73.5,77,76.5,8.5,8.63,5.4,6.92,5,9.01,5.48,4.8,2.43,2.1,1.81,2.16,2,1.35,1.05,0.86,0.74
2022-07-13 17:20,8.65,1.79,14.33,32.41,2.5,7.5,5.5,3.5,1,1,1,1,88.5,104,103.5,76.5,79,74.5,77.5,77.5,7.5,6.64,1.74,4.56,1,1.93,1.13,1,1,1,1.75,2.12,1.88,1.28,1.01,0.83,0.71
2022-07-13 17:30,8.74,1.89,14.32,32.38,0.5,0.5,0,0,0,1,2.5,1,88,103,102.5,76,77.5,73.5,78,76.5,0.5,0.47,0.06,0.27,0,0.31,0.09,0.19,1.22,2.21,1.97,2.11,1.77,1.22,0.97,0.8,0.69
2022-07-13 17:40,8.82,1.81,14.36,32.31,2.5,0.5,1.5,2,7.5,10.5,11.5,9,88.5,100,100.5,76,83,83,89,84,0.5,1.07,6.7,3.66,7.5,4.41,7.18,7.87,10.65,11.31,2.16,2.17,1.65,1.17,0.94,0.78,0.68
2022-07-13 17:50,8.89,1.75,14.58,32.43,12.5,7.5,8.5,7.5,10.5,3,1,5,100,105.5,107.5,83,93.5,86,90,89,7.5,8.17,10.16,8.86,10.5,11.73,10.41,9.33,2.7,1.39,2.12,2.23,1.55,1.12,0.92,0.76,0.67
2022-07-13 18:00,8.99,1.97,14.8,32.56,8,11,9.5,2,3.5,0.5,1,0.5,108,116,115.5,84.5,96,85.5,90,89,11,10.3,4.36,7.61,3.5,6.28,3.8,2.92,0.57,0.9,2.11,2.15,1.44,1.09,0.89,0.75,0.65
2022-07-13 18:10,9.19,2.16,14.91,32.57,3.5,5.5,6,1,2,1,0.5,1.5,111,121,121,85,97.5,86,90,90,5.5,5.11,2.4,3.92,2,2.93,2.09,1.88,0.93,0.6,2.17,2,1.35,1.05,0.86,0.74,0.64
2022-07-13 18:20,9.32,2.12,14.89,32.54,4,5.5,4,1,2,0,1,0.5,114.5,126.5,124.5,85.5,99.5,86,90.5,90,5.5,5.16,2.4,3.92,2,3.23,2.12,1.68,0.15,0.81,2.23,1.88,1.28,1.01,0.83,0.71,0.63
2022-07-13 18:30,9.42,2.11,14.79,32.54,4,5,2,0.5,1.5,1,0,1,117.5,130.5,125.5,85.5,99.5,86.5,90,91,5,4.71,1.9,3.42,1.5,3.04,1.69,1.4,0.85,0.19,2.15,1.77,1.22,0.97,0.8,0.69,0.62
2022-07-13 18:40,9.52,2.17,14.71,32.63,4.5,5,5,1,1.5,0.5,0.5,0.5,121.5,134.5,130,85.5,100.5,86,89.5,90,5,4.77,1.9,3.42,1.5,3.35,1.73,1.31,0.5,0.5,2,1.65,1.17,0.94,0.78,0.68,0.61
2022-07-13 18:50,9.57,2.23,14.64,32.59,0.5,1.5,2,0.5,0.5,0,0.5,0,121.5,135.5,131,85,101,85.5,89.5,89.5,1.5,1.34,0.61,1.05,0.5,0.5,0.49,0.4,0.07,0.4,1.88,1.55,1.12,0.92,0.76,0.67,0.6
2022-07-13 19:00,9.61,2.15,14.57,32.52,0.5,0,0,0.5,0.5,1,0.5,1,121.5,135,130.5,85,100.5,85.5,89,89.5,0,0.08,0.44,0.23,0.5,0.5,0.51,0.6,0.93,0.6,1.77,1.44,1.09,0.89,0.75,0.65,0.58
2022-07-13 19:10,9.63,2,14.5,32.46,2,2,2.5,2,1.5,0,0,0.5,122.5,136,132,86.5,101.5,85,88.5,89.5,2,1.97,1.56,1.77,1.5,1.81,1.49,1.28,0,0,1.65,1.35,1.05,0.86,0.74,0.64,0.58
2022-07-13 19:20,9.65,1.88,14.39,32.38,0,0.5,1,0.5,0.5,0,0.5,0,122,135.5,132,86,101,84,88,88.5,0.5,0.45,0.5,0.5,0.5,0.19,0.45,0.4,0.07,0.4,1.55,1.28,1.01,0.83,0.71,0.63,0.57
2022-07-13 19:30,9.65,1.77,14.29,32.29,0,0.5,0,0,0,0.5,0,0,120.5,134.5,130.5,85.5,100,83.5,87,88,0.5,0.42,0.06,0.27,0,0,0.01,0.03,0.43,0.1,1.44,1.22,0.97,0.8,0.69,0.62,0.57
2022-07-13 19:40,9.66,1.65,14.18,32.24,0,0,0,0,0,0,0,0.5,118.5,133,129,84,98,82.5,86,87,0,0,0,0,0,0,0,0.07,0,0,1.35,1.17,0.94,0.78,0.68,0.61,0.56
2022-07-13 19:50,9.65,1.55,14.04,32.18,0,0,0.5,0,0,0,0,0,117.5,132,127.5,82.5,97.5,81,85,86,0,0,0,0,0,0,0,0,0,0,1.28,1.12,0.92,0.76,0.67,0.6,0.55
2022-07-13 20:00,9.62,1.44,13.91,32.13,0.5,0,0,0.5,0,0,0,0,116.5,130,125.5,82,96.5,80.5,83.5,85,0,0.05,0,0,0,0.31,0.04,0,0,0,1.22,1.09,0.89,0.75,0.65,0.58,0.55
2022-07-13 20:10,9.6,1.35,13.78,32.08,0,0,0,0,0,0,0,0,111,124.5,122.5,80.5,91.5,75,77,82,0,0,0,0,0,0,0,0,0,0,1.17,1.05,0.86,0.74,0.64,0.58,0.54
2022-07-13 20:20,9.56,1.28,13.66,32.04,0,0,0,0,0,0,0,0,106.5,118.5,116.5,75.5,86,70,72,77,0,0,0,0,0,0,0,0,0,0,1.12,1.01,0.83,0.71,0.63,0.57,0.54
2022-07-13 20:30,9.52,1.22,13.56,32.01,0,0,0,0,0,0,0,0,104.5,115,112,71,82.5,65.5,68,73,0,0,0,0,0,0,0,0,0,0,1.09,0.97,0.8,0.69,0.62,0.57,0.53
2022-07-13 20:40,9.49,1.17,13.49,31.95,0,0.5,0,0,0,0,0,0,103.5,115,110.5,69,81.5,63.5,65,70.5,0.5,0.42,0.06,0.27,0,0,0,0,0,0,1.05,0.94,0.78,0.68,0.61,0.56,0.53
2022-07-13 20:50,9.43,1.12,13.41,31.92,0,0,0,0,0,0,0,0,102,113,108.5,67,79,60,62,67.5,0,0,0,0,0,0,0,0,0,0,1.01,0.92,0.76,0.67,0.6,0.55,0.52
2022-07-13 21:00,9.39,1.09,13.35,31.89,0,0,0,0,0,0,0,0,100,111.5,107.5,65,77,57,59,65,0,0,0,0,0,0,0,0,0,0,0.97,0.89,0.75,0.65,0.58,0.55,0.52
2022-07-13 21:10,9.34,1.05,13.3,31.87,0,0,0,0,0,0,0,0,96,107.5,104,61,72,52.5,54,60,0,0,0,0,0,0,0,0,0,0,0.94,0.86,0.74,0.64,0.58,0.54,0.52
2022-07-13 21:20,9.27,1.01,13.26,31.85,0,0,0,0,0,0,0,0,92,103.5,98.5,57.5,69.5,49.5,50.5,56.5,0,0,0,0,0,0,0,0,0,0,0.92,0.83,0.71,0.63,0.57,0.54,0.52
2022-07-13 21:30,9.2,0.97,13.24,31.83,0,0,0,0,0,0,0,0,86.5,97,92.5,53,63.5,43.5,44,50,0,0,0,0,0,0,0,0,0,0,0.89,0.8,0.69,0.62,0.57,0.53,0.51
2022-07-13 21:40,9.13,0.94,13.21,31.81,0,0,0,0,0,0,0,0,81.5,88.5,84.5,48,61,41.5,43,46.5,0,0,0,0,0,0,0,0,0,0,0.86,0.78,0.68,0.61,0.56,0.53,0.51
2022-07-13 21:50,9.05,0.92,13.19,31.79,0,0,0,0,0,0,0,0,76,85,81.5,47.5,58.5,41,41.5,46.5,0,0,0,0,0,0,0,0,0,0,0.83,0.76,0.67,0.6,0.55,0.52,0.51
2022-07-13 22:00,8.98,0.89,13.17,31.77,0,0,0.5,0,0,0,0,0,73.5,78,74,44,54.5,40,41,45,0,0,0,0,0,0,0,0,0,0,0.8,0.75,0.65,0.58,0.55,0.52,0.51
2022-07-13 22:10,8.9,0.86,13.15,31.76,0,0,0,0,0.5,0,0,0,72.5,77,73.5,43.5,54.5,39.5,40,44.5,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.78,0.74,0.64,0.58,0.54,0.52,0.51
2022-07-13 22:20,8.81,0.83,13.14,31.74,0,0,0,0,0,0,0,0,67,72.5,69,40,49,37.5,37,42.5,0,0,0,0,0,0,0,0,0,0,0.76,0.71,0.63,0.57,0.54,0.52,0.51
2022-07-13 22:30,8.72,0.8,13.13,31.73,0,0,0,0,0,0,0,0,61.5,65,59.5,32.5,43,33,32.5,37,0,0,0,0,0,0,0,0,0,0,0.75,0.69,0.62,0.57,0.53,0.51,0.5
2022-07-13 22:40,8.62,0.78,13.11,31.72,0,0,0,0,0,0,0,0,60.5,63.5,57,28.5,42,29.5,30.5,32.5,0,0,0,0,0,0,0,0,0,0,0.74,0.68,0.61,0.56,0.53,0.51,0.5
2022-07-13 22:50,8.51,0.76,13.1,31.72,0,0,0,0,0,0,0,0,59.5,63,56,27.5,40.5,28,29,30.5,0,0,0,0,0,0,0,0,0,0,0.71,0.67,0.6,0.55,0.52,0.51,0.5
2022-07-13 23:00,8.41,0.75,13.08,31.7,0,0,0,0,0,0,0,0,57,61.5,55,26,38,22.5,22.5,26.5,0,0,0,0,0,0,0,0,0,0,0.69,0.65,0.58,0.55,0.52,0.51,0.5
2022-07-13 23:10,8.29,0.74,13.08,31.69,0,0,0,0,0,0,0,0,45.5,53,48.5,22.5,33,20,20.5,22,0,0,0,0,0,0,0,0,0,0,0.68,0.64,0.58,0.54,0.52,0.51,0.5
2022-07-13 23:20,8.19,0.71,13.07,31.68,0,0,0,0,0,0,0,0,43,45.5,43,19,32,19,19.5,21,0,0,0,0,0,0,0,0,0,0,0.67,0.63,0.57,0.54,0.52,0.51,0.5
2022-07-13 23:30,8.06,0.69,13.07,31.67,0,0,0,0,0,0,0,0,42.5,45,43,19,32,18,17,20,0,0,0,0,0,0,0,0,0,0,0.65,0.62,0.57,0.53,0.51,0.5,0.5
2022-07-13 23:40,7.94,0.68,13.06,31.65,0,0,0,0,0,0,0,0,40,44.5,41.5,17,24.5,7.5,5.5,11,0,0,0,0,0,0,0,0,0,0,0.64,0.61,0.56,0.53,0.51,0.5,0.49
2022-07-13 23:50,7.81,0.67,13.06,31.65,0,0,0,0,0,0,0,0,27.5,37,33,9.5,14,4.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0.63,0.6,0.55,0.52,0.51,0.5,0.49
2022-07-14 00:00,7.69,0.65,13.06,31.64,0,0,0,0,0,0,0,0,19.5,26,23.5,7.5,10.5,4,3.5,5.5,0,0,0,0,0,0,0,0,0,0,0.62,0.58,0.55,0.52,0.51,0.5,0.49
2022-07-14 00:10,7.57,0.64,13.06,31.63,0,0,0,0,0,0,0,0,16,20.5,17.5,6.5,8.5,3,3,4,0,0,0,0,0,0,0,0,0,0,0.61,0.58,0.54,0.52,0.51,0.5,0.49
2022-07-14 00:20,7.43,0.63,13.07,31.62,0,0,0,0,0,0,0,0,12,15,13.5,5.5,6.5,3,2,3.5,0,0,0,0,0,0,0,0,0,0,0.6,0.57,0.54,0.52,0.51,0.5,0.49
2022-07-14 00:30,7.33,0.62,13.07,31.61,0,0,0,0,0,0,0,0,8,10,11.5,5,5,2,2,2.5,0,0,0,0,0,0,0,0,0,0,0.58,0.57,0.53,0.51,0.5,0.5,0.49
2022-07-14 00:40,7.2,0.61,13.07,31.61,0,0,0,0,0,0,0,0,3.5,5,6.5,4,3.5,1.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0.58,0.56,0.53,0.51,0.5,0.49,0.49
2022-07-14 00:50,7.09,0.6,13.07,31.6,0,0,0,0,0,0,0,0,3,3.5,4.5,3.5,3,1.5,1,2,0,0,0,0,0,0,0,0,0,0,0.57,0.55,0.52,0.51,0.5,0.49,0.48
2022-07-14 01:00,6.99,0.58,13.07,31.59,0,0,0,0,0,0,0,0,2.5,3.5,4.5,3,2.5,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0.57,0.55,0.52,0.51,0.5,0.49,0.49
2022-07-14 01:10,6.89,0.58,13.07,31.59,0,0,0,0,0,0,0,0,0.5,1.5,2,1,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.56,0.54,0.52,0.51,0.5,0.49,0.48
2022-07-14 01:20,6.81,0.57,13.07,31.58,0,0,0,0,0,0,0,0,0.5,1,1,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.55,0.54,0.52,0.51,0.5,0.49,0.47
2022-07-14 01:30,6.74,0.57,13.07,31.58,0,0,0,0,0,0,0,0,0.5,0.5,1,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.55,0.53,0.51,0.5,0.5,0.49,0.46
2022-07-14 01:40,6.67,0.56,13.07,31.57,0,0,0,0,0,0,0,0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.53,0.51,0.5,0.49,0.49,0.46
2022-07-14 01:50,6.59,0.55,13.07,31.56,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.52,0.51,0.5,0.49,0.48,0.47
2022-07-14 02:00,6.54,0.55,13.07,31.56,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.52,0.51,0.5,0.49,0.49,0.48
2022-07-14 02:10,6.47,0.54,13.07,31.56,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.52,0.51,0.5,0.49,0.48,0.48
2022-07-14 02:20,6.42,0.54,13.07,31.55,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0.01,0.03,0.43,0.1,0.52,0.52,0.51,0.5,0.49,0.47,0.47
2022-07-14 02:30,6.36,0.53,13.06,31.54,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.51,0.5,0.5,0.49,0.46,0.47
2022-07-14 02:40,6.33,0.53,13.06,31.54,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.51,0.5,0.49,0.49,0.46,0.47
2022-07-14 02:50,6.27,0.52,13.06,31.53,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.51,0.5,0.49,0.48,0.47,0.47
2022-07-14 03:00,6.24,0.52,13.07,31.53,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0.5,0.49,0.49,0.48,0.47
2022-07-14 03:10,6.19,0.52,13.07,31.52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0.5,0.49,0.48,0.48,0.47
2022-07-14 03:20,6.18,0.52,13.07,31.52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0.5,0.49,0.47,0.47,0.47
2022-07-14 03:30,6.18,0.51,13.07,31.52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.5,0.5,0.49,0.46,0.47,0.47
2022-07-14 03:40,6.18,0.51,13.07,31.52,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.5,0.49,0.49,0.46,0.47,0.47
2022-07-14 03:50,6.18,0.51,13.07,31.51,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.07,0.4,0.51,0.5,0.49,0.48,0.47,0.47,0.47
2022-07-14 04:00,6.18,0.51,13.07,31.51,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0.5,0.47,0.06,0.27,0,0.31,0.04,0,0,0,0.5,0.5,0.49,0.49,0.48,0.47,0.47
2022-07-14 04:10,6.18,0.51,13.07,31.52,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.49,0.48,0.48,0.47,0.46
2022-07-14 04:20,6.18,0.51,13.07,31.51,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0.07,0,0,0.5,0.5,0.49,0.47,0.47,0.47,0.46
2022-07-14 04:30,6.18,0.5,13.07,31.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.49,0.46,0.47,0.47,0.46
2022-07-14 04:40,6.18,0.5,13.07,31.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.49,0.49,0.46,0.47,0.47,0.46
2022-07-14 04:50,6.18,0.5,13.07,31.49,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.5,0.49,0.48,0.47,0.47,0.47,0.47
2022-07-14 05:00,6.18,0.5,13.07,31.49,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.49,0.49,0.48,0.47,0.47,0.47
2022-07-14 05:10,6.18,0.5,13.07,31.49,0,0.5,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.42,0.06,0.27,0,0,0,0,0,0,0.49,0.49,0.48,0.48,0.47,0.46,0.46
2022-07-14 05:20,6.18,0.5,13.07,31.48,0,0,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0.47,0.47,0.47,0.46,0.46
2022-07-14 05:30,6.18,0.5,13.07,31.48,0,0,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0.46,0.47,0.47,0.46,0.45
2022-07-14 05:40,6.18,0.49,13.07,31.48,0,0,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0.46,0.47,0.47,0.46,0.45
